S,Q,Std,X,R,V,W
15,45,8.6602540378,50,64.375,"50,30,0,0","0.75,0.25,0,0"
15,45,5,50,56.5625,"50,40,0,0","0.5,0.5,0,0"
15,50,0,50,60,"50,0,0,0","1,0,0,0"
15,45,5,50,67.8125,"50,40,0,0","0.5,0.5,0,0"
15,45,8.6602540378,50,64.6875,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,70,73.125,"50,70,0,0","0.75,0.25,0,0"
15,60,0,60,68.75,"60,0,0,0","1,0,0,0"
15,45,8.6602540378,40,38.125,"40,60,0,0","0.75,0.25,0,0"
15,55,8.6602540378,40,46.5625,"40,60,0,0","0.25,0.75,0,0"
15,40,0,40,37.8125,"40,0,0,0","1,0,0,0"
15,55,8.6602540378,60,60.9375,"40,60,0,0","0.25,0.75,0,0"
15,45,5,40,37.8125,"50,40,0,0","0.5,0.5,0,0"
15,45,8.6602540378,50,57.1875,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,65.3125,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,56.5625,"50,70,0,0","0.75,0.25,0,0"
15,45,8.6602540378,40,35.9375,"40,60,0,0","0.75,0.25,0,0"
15,55,8.2915619759,40,41.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.6602540378,30,46.5625,"50,30,0,0","0.75,0.25,0,0"
15,55,5,60,59.375,"50,60,0,0","0.5,0.5,0,0"
15,55,8.2915619759,50,51.25,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.6602540378,60,74.375,"40,60,0,0","0.75,0.25,0,0"
15,55,8.6602540378,60,56.875,"40,60,0,0","0.25,0.75,0,0"
15,30,0,30,26.5625,"30,0,0,0","1,0,0,0"
15,45,8.2915619759,40,48.125,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.6602540378,50,47.1875,"50,30,0,0","0.75,0.25,0,0"
15,55,8.2915619759,70,75.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
15,55,5,50,77.1875,"50,60,0,0","0.5,0.5,0,0"
15,55,8.6602540378,60,78.4375,"40,60,0,0","0.25,0.75,0,0"
15,55,8.6602540378,50,65.9375,"50,70,0,0","0.75,0.25,0,0"
15,45,8.6602540378,40,53.4375,"40,60,0,0","0.75,0.25,0,0"
15,45,8.2915619759,60,76.875,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,8.2915619759,60,85.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
15,55,8.2915619759,40,55,"40,50,60,70","0.25,0.25,0.25,0.25"
15,55,8.2915619759,60,84.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
15,30,0,30,29.0625,"30,0,0,0","1,0,0,0"
15,45,5,50,60.3125,"50,40,0,0","0.5,0.5,0,0"
15,60,0,60,67.1875,"60,0,0,0","1,0,0,0"
15,55,8.6602540378,60,69.6875,"40,60,0,0","0.25,0.75,0,0"
15,55,8.6602540378,60,75,"40,60,0,0","0.25,0.75,0,0"
15,55,8.6602540378,70,79.6875,"50,70,0,0","0.75,0.25,0,0"
15,45,8.6602540378,50,60.9375,"50,30,0,0","0.75,0.25,0,0"
15,45,8.2915619759,60,68.75,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.6602540378,30,31.25,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,62.5,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,40,65.3125,"40,60,0,0","0.25,0.75,0,0"
15,55,5,50,53.75,"50,60,0,0","0.5,0.5,0,0"
15,45,5,40,39.6875,"50,40,0,0","0.5,0.5,0,0"
15,45,8.6602540378,40,45.625,"40,60,0,0","0.75,0.25,0,0"
15,45,8.6602540378,40,25.9375,"40,60,0,0","0.75,0.25,0,0"
15,45,8.6602540378,50,30.625,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,44.375,"50,70,0,0","0.75,0.25,0,0"
15,45,8.6602540378,50,31.5625,"50,30,0,0","0.75,0.25,0,0"
15,50,0,50,61.5625,"50,0,0,0","1,0,0,0"
15,55,8.6602540378,50,44.375,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,60,61.5625,"40,60,0,0","0.25,0.75,0,0"
15,45,8.6602540378,40,39.6875,"40,60,0,0","0.75,0.25,0,0"
15,45,8.2915619759,50,49.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
15,40,0,40,35.9375,"40,0,0,0","1,0,0,0"
15,55,8.2915619759,50,37.5,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.2915619759,40,30,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.6602540378,60,69.0625,"40,60,0,0","0.75,0.25,0,0"
15,45,8.2915619759,30,26.25,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,5,60,68.4375,"50,60,0,0","0.5,0.5,0,0"
15,55,8.2915619759,70,67.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.6602540378,30,17.8125,"50,30,0,0","0.75,0.25,0,0"
15,55,8.2915619759,40,38.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.2915619759,30,25.625,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,8.6602540378,60,67.8125,"40,60,0,0","0.25,0.75,0,0"
15,55,8.6602540378,70,60.9375,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,53.125,"50,70,0,0","0.75,0.25,0,0"
15,60,0,60,75,"60,0,0,0","1,0,0,0"
15,55,5,50,60,"50,60,0,0","0.5,0.5,0,0"
15,45,8.6602540378,40,42.8125,"40,60,0,0","0.75,0.25,0,0"
15,55,8.6602540378,60,70,"40,60,0,0","0.25,0.75,0,0"
15,45,8.6602540378,40,33.75,"40,60,0,0","0.75,0.25,0,0"
15,55,8.6602540378,60,67.8125,"40,60,0,0","0.25,0.75,0,0"
15,45,5,40,41.875,"50,40,0,0","0.5,0.5,0,0"
15,40,0,40,36.25,"40,0,0,0","1,0,0,0"
15,45,8.6602540378,50,54.375,"50,30,0,0","0.75,0.25,0,0"
15,45,8.6602540378,40,37.8125,"40,60,0,0","0.75,0.25,0,0"
15,55,8.2915619759,50,61.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.2915619759,40,44.375,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,5,60,64.0625,"50,60,0,0","0.5,0.5,0,0"
15,55,8.2915619759,60,77.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.6602540378,60,82.5,"40,60,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,62.8125,"50,70,0,0","0.75,0.25,0,0"
15,45,8.6602540378,50,49.0625,"50,30,0,0","0.75,0.25,0,0"
15,30,0,30,24.375,"30,0,0,0","1,0,0,0"
15,45,5,50,46.875,"50,40,0,0","0.5,0.5,0,0"
15,45,8.2915619759,50,56.25,"30,40,50,60","0.25,0.25,0.25,0.25"
15,50,0,50,54.6875,"50,0,0,0","1,0,0,0"
15,55,8.6602540378,40,39.6875,"40,60,0,0","0.25,0.75,0,0"
15,45,8.2915619759,60,79.375,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.6602540378,50,34.6875,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,34.6875,"50,70,0,0","0.75,0.25,0,0"
15,55,8.2915619759,70,56.25,"40,50,60,70","0.25,0.25,0.25,0.25"
15,30,0,30,25.9375,"30,0,0,0","1,0,0,0"
15,45,8.6602540378,30,36.25,"50,30,0,0","0.75,0.25,0,0"
15,45,8.6602540378,60,72.1875,"40,60,0,0","0.75,0.25,0,0"
15,45,8.2915619759,60,47.5,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,8.6602540378,60,65.625,"40,60,0,0","0.25,0.75,0,0"
15,60,0,60,66.25,"60,0,0,0","1,0,0,0"
15,55,8.6602540378,50,47.8125,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,70,76.25,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,40,46.5625,"40,60,0,0","0.25,0.75,0,0"
15,55,8.6602540378,50,52.8125,"50,70,0,0","0.75,0.25,0,0"
15,55,8.2915619759,40,36.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.6602540378,50,35.3125,"50,30,0,0","0.75,0.25,0,0"
15,45,8.6602540378,40,36.25,"40,60,0,0","0.75,0.25,0,0"
15,45,8.2915619759,50,40.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.6602540378,40,34.0625,"40,60,0,0","0.75,0.25,0,0"
15,45,8.6602540378,50,57.5,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,47.5,"50,70,0,0","0.75,0.25,0,0"
15,45,8.2915619759,40,46.5625,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,8.2915619759,60,79.375,"40,50,60,70","0.25,0.25,0.25,0.25"
15,50,0,50,61.5625,"50,0,0,0","1,0,0,0"
15,45,5,50,52.8125,"50,40,0,0","0.5,0.5,0,0"
15,55,8.2915619759,50,48.125,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,5,40,49.6875,"50,40,0,0","0.5,0.5,0,0"
15,55,8.6602540378,60,72.5,"40,60,0,0","0.25,0.75,0,0"
15,40,0,40,47.1875,"40,0,0,0","1,0,0,0"
15,55,5,60,70,"50,60,0,0","0.5,0.5,0,0"
15,55,8.2915619759,70,72.1875,"40,50,60,70","0.25,0.25,0.25,0.25"
15,55,5,50,65.3125,"50,60,0,0","0.5,0.5,0,0"
15,55,8.6602540378,60,79.6875,"40,60,0,0","0.25,0.75,0,0"
15,45,8.2915619759,30,33.4375,"30,40,50,60","0.25,0.25,0.25,0.25"
16,45,8.2915619759,60,40.625,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,5,50,40.3125,"50,60,0,0","0.5,0.5,0,0"
16,45,5,40,44.6875,"50,40,0,0","0.5,0.5,0,0"
16,45,8.6602540378,50,60,"50,30,0,0","0.75,0.25,0,0"
16,45,8.6602540378,30,49.6875,"50,30,0,0","0.75,0.25,0,0"
16,55,8.2915619759,50,55.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.2915619759,70,65.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.6602540378,50,39.6875,"50,70,0,0","0.75,0.25,0,0"
16,45,8.6602540378,50,40,"50,30,0,0","0.75,0.25,0,0"
16,30,0,30,30,"30,0,0,0","1,0,0,0"
16,55,8.6602540378,50,44.375,"50,70,0,0","0.75,0.25,0,0"
16,45,8.2915619759,30,40,"30,40,50,60","0.25,0.25,0.25,0.25"
16,50,0,50,49.375,"50,0,0,0","1,0,0,0"
16,45,8.2915619759,50,33.4375,"30,40,50,60","0.25,0.25,0.25,0.25"
16,40,0,40,30.3125,"40,0,0,0","1,0,0,0"
16,55,8.6602540378,50,40,"50,70,0,0","0.75,0.25,0,0"
16,45,5,50,50.3125,"50,40,0,0","0.5,0.5,0,0"
16,55,8.2915619759,60,65,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,5,60,60.625,"50,60,0,0","0.5,0.5,0,0"
16,55,8.2915619759,40,41.25,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.6602540378,40,30,"40,60,0,0","0.25,0.75,0,0"
16,55,8.6602540378,60,40,"40,60,0,0","0.25,0.75,0,0"
16,45,8.2915619759,40,51.5625,"30,40,50,60","0.25,0.25,0.25,0.25"
16,45,8.6602540378,60,45,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,55.9375,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,49.375,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,60,59.375,"40,60,0,0","0.25,0.75,0,0"
16,45,8.6602540378,50,50.625,"50,30,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,43.75,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,70,62.1875,"50,70,0,0","0.75,0.25,0,0"
16,55,8.6602540378,60,53.75,"40,60,0,0","0.25,0.75,0,0"
16,60,0,60,61.25,"60,0,0,0","1,0,0,0"
16,55,8.6602540378,50,55.625,"50,70,0,0","0.75,0.25,0,0"
16,45,8.2915619759,30,36.5625,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,8.6602540378,60,50,"40,60,0,0","0.25,0.75,0,0"
16,45,8.6602540378,40,53.125,"40,60,0,0","0.75,0.25,0,0"
16,30,0,30,27.8125,"30,0,0,0","1,0,0,0"
16,50,0,50,50,"50,0,0,0","1,0,0,0"
16,45,8.2915619759,40,43.125,"30,40,50,60","0.25,0.25,0.25,0.25"
16,60,0,60,30.3125,"60,0,0,0","1,0,0,0"
16,45,8.2915619759,50,29.0625,"30,40,50,60","0.25,0.25,0.25,0.25"
16,45,8.6602540378,50,39.6875,"50,30,0,0","0.75,0.25,0,0"
16,55,8.2915619759,70,68.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.6602540378,30,35.3125,"50,30,0,0","0.75,0.25,0,0"
16,45,5,40,45.3125,"50,40,0,0","0.5,0.5,0,0"
16,45,8.6602540378,60,45,"40,60,0,0","0.75,0.25,0,0"
16,55,8.2915619759,50,30.625,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.6602540378,50,55.3125,"50,70,0,0","0.75,0.25,0,0"
16,55,5,60,60,"50,60,0,0","0.5,0.5,0,0"
16,55,8.6602540378,60,66.25,"40,60,0,0","0.25,0.75,0,0"
16,45,8.6602540378,50,45.9375,"50,30,0,0","0.75,0.25,0,0"
16,45,8.6602540378,50,57.5,"50,30,0,0","0.75,0.25,0,0"
16,55,5,50,39.0625,"50,60,0,0","0.5,0.5,0,0"
16,45,8.6602540378,40,24.0625,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,40,38.125,"40,60,0,0","0.25,0.75,0,0"
16,40,0,40,40.625,"40,0,0,0","1,0,0,0"
16,55,8.6602540378,70,69.6875,"50,70,0,0","0.75,0.25,0,0"
16,45,5,50,53.75,"50,40,0,0","0.5,0.5,0,0"
16,55,8.2915619759,40,25,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.6602540378,40,20.625,"40,60,0,0","0.75,0.25,0,0"
16,55,8.2915619759,60,64.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.2915619759,60,64.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,8.6602540378,60,65.3125,"40,60,0,0","0.25,0.75,0,0"
16,55,8.6602540378,50,55.625,"50,70,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,40.625,"40,60,0,0","0.75,0.25,0,0"
16,30,0,30,28.125,"30,0,0,0","1,0,0,0"
16,55,8.2915619759,40,38.75,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.6602540378,60,60,"40,60,0,0","0.25,0.75,0,0"
16,50,0,50,30.3125,"50,0,0,0","1,0,0,0"
16,45,8.6602540378,40,29.0625,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,50,30.3125,"50,30,0,0","0.75,0.25,0,0"
16,45,5,40,45.3125,"50,40,0,0","0.5,0.5,0,0"
16,45,8.2915619759,50,59.375,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,8.6602540378,40,40.625,"40,60,0,0","0.25,0.75,0,0"
16,40,0,40,30.625,"40,0,0,0","1,0,0,0"
16,45,8.6602540378,30,20.625,"50,30,0,0","0.75,0.25,0,0"
16,55,8.6602540378,50,54.375,"50,70,0,0","0.75,0.25,0,0"
16,55,5,60,59.6875,"50,60,0,0","0.5,0.5,0,0"
16,45,5,50,39.6875,"50,40,0,0","0.5,0.5,0,0"
16,60,0,60,68.125,"60,0,0,0","1,0,0,0"
16,55,8.6602540378,50,60.9375,"50,70,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,48.75,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,50,50,"50,30,0,0","0.75,0.25,0,0"
16,45,8.2915619759,40,57.5,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,5,50,50.625,"50,60,0,0","0.5,0.5,0,0"
16,55,8.6602540378,50,43.4375,"50,70,0,0","0.75,0.25,0,0"
16,45,8.2915619759,30,15.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,8.6602540378,60,46.5625,"40,60,0,0","0.25,0.75,0,0"
16,45,8.6602540378,50,45.9375,"50,30,0,0","0.75,0.25,0,0"
16,45,8.2915619759,60,58.125,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,8.2915619759,60,64.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.6602540378,60,66.875,"40,60,0,0","0.25,0.75,0,0"
16,55,8.2915619759,50,65.625,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.2915619759,70,70.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.6602540378,60,41.25,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,70,69.0625,"50,70,0,0","0.75,0.25,0,0"
16,55,5,50,30.625,"50,60,0,0","0.5,0.5,0,0"
16,45,8.6602540378,50,31.25,"50,30,0,0","0.75,0.25,0,0"
16,55,8.6602540378,50,49.0625,"50,70,0,0","0.75,0.25,0,0"
16,55,8.2915619759,50,20.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,5,60,61.25,"50,60,0,0","0.5,0.5,0,0"
16,30,0,30,13.4375,"30,0,0,0","1,0,0,0"
16,55,8.2915619759,60,57.5,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.6602540378,40,30.625,"40,60,0,0","0.75,0.25,0,0"
16,55,8.2915619759,40,59.375,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,5,40,47.1875,"50,40,0,0","0.5,0.5,0,0"
16,40,0,40,36.875,"40,0,0,0","1,0,0,0"
16,45,8.6602540378,40,27.5,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,60,50.625,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,40,44.0625,"40,60,0,0","0.25,0.75,0,0"
16,55,8.6602540378,60,68.125,"40,60,0,0","0.25,0.75,0,0"
16,45,8.6602540378,50,49.375,"50,30,0,0","0.75,0.25,0,0"
16,45,8.2915619759,60,41.875,"30,40,50,60","0.25,0.25,0.25,0.25"
16,45,8.2915619759,40,40,"30,40,50,60","0.25,0.25,0.25,0.25"
16,60,0,60,59.375,"60,0,0,0","1,0,0,0"
16,45,8.6602540378,40,30.3125,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,50,62.5,"50,70,0,0","0.75,0.25,0,0"
16,45,8.2915619759,50,58.75,"30,40,50,60","0.25,0.25,0.25,0.25"
16,50,0,50,56.875,"50,0,0,0","1,0,0,0"
16,55,8.6602540378,70,70.625,"50,70,0,0","0.75,0.25,0,0"
16,55,8.6602540378,60,30.9375,"40,60,0,0","0.25,0.75,0,0"
16,55,8.2915619759,70,49.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,5,50,20.3125,"50,40,0,0","0.5,0.5,0,0"
16,45,8.6602540378,50,30.3125,"50,30,0,0","0.75,0.25,0,0"
16,55,8.6602540378,60,40.3125,"40,60,0,0","0.25,0.75,0,0"
16,55,8.6602540378,50,57.1875,"50,70,0,0","0.75,0.25,0,0"
16,45,8.6602540378,30,30.3125,"50,30,0,0","0.75,0.25,0,0"
16,45,8.2915619759,30,19.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
16,55,8.2915619759,70,75.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.2915619759,50,30.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
16,50,0,50,29.6875,"50,0,0,0","1,0,0,0"
16,45,8.6602540378,60,41.25,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,60,"40,60,0,0","0.75,0.25,0,0"
16,55,8.6602540378,50,40.3125,"50,70,0,0","0.75,0.25,0,0"
16,55,5,60,30.3125,"50,60,0,0","0.5,0.5,0,0"
16,45,8.6602540378,40,30.3125,"40,60,0,0","0.75,0.25,0,0"
16,45,8.6602540378,50,30.625,"50,30,0,0","0.75,0.25,0,0"
16,45,8.2915619759,30,40,"30,40,50,60","0.25,0.25,0.25,0.25"
16,45,8.2915619759,40,40.625,"30,40,50,60","0.25,0.25,0.25,0.25"
16,30,0,30,30.3125,"30,0,0,0","1,0,0,0"
16,45,5,50,20.9375,"50,40,0,0","0.5,0.5,0,0"
16,45,5,40,38.4375,"50,40,0,0","0.5,0.5,0,0"
16,55,8.6602540378,50,54.0625,"50,70,0,0","0.75,0.25,0,0"
16,55,8.2915619759,60,64.375,"40,50,60,70","0.25,0.25,0.25,0.25"
16,55,8.6602540378,40,29.6875,"40,60,0,0","0.25,0.75,0,0"
16,45,8.2915619759,60,50.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
16,60,0,60,60,"60,0,0,0","1,0,0,0"
16,55,8.6602540378,60,60.9375,"40,60,0,0","0.25,0.75,0,0"
16,55,8.2915619759,40,44.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.6602540378,50,42.1875,"50,30,0,0","0.75,0.25,0,0"
16,55,8.6602540378,70,74.0625,"50,70,0,0","0.75,0.25,0,0"
16,55,8.6602540378,50,50.3125,"50,70,0,0","0.75,0.25,0,0"
16,55,8.6602540378,60,63.4375,"40,60,0,0","0.25,0.75,0,0"
16,55,8.6602540378,60,32.5,"40,60,0,0","0.25,0.75,0,0"
16,45,8.6602540378,50,46.25,"50,30,0,0","0.75,0.25,0,0"
16,55,8.2915619759,50,49.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
16,45,8.6602540378,30,28.125,"50,30,0,0","0.75,0.25,0,0"
16,45,8.6602540378,40,61.5625,"40,60,0,0","0.75,0.25,0,0"
16,55,5,50,44.0625,"50,60,0,0","0.5,0.5,0,0"
16,40,0,40,49.6875,"40,0,0,0","1,0,0,0"
